reviewed,time,id,url,markets,review_label,trade_relevance,confidence,review_method,review_reason,price_curve_note,current_kind,semantic_override_kind,semantic_reason,market_context,text
yes,2025-04-06T17:30:07.519000Z,1908935262417145910,https://x.com/saylor/status/1908935262417145910,23,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""23"",""slug"":""will-microstrategy-purchase-bitcoin-april-1-7""}]",Bitcoin is Freedom for Corporations pic.twitter.com/Cdv8NiJuDT
yes,2025-04-07T12:00:06.356000Z,1909214598185500907,https://x.com/saylor/status/1909214598185500907,23,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""23"",""slug"":""will-microstrategy-purchase-bitcoin-april-1-7""}]",1 BTC = 1 BTC
yes,2025-04-08T12:32:51.504000Z,1909585228479217966,https://x.com/saylor/status/1909585228479217966,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],Bitcoin is Digital Gold pic.twitter.com/FkE0Ynm8KC
yes,2025-04-09T12:00:04.132000Z,1909939364588585270,https://x.com/saylor/status/1909939364588585270,24,hint_no_weak,weak_signal,low,semantic_signal_full_pass,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,,hint_no_weak,,,"[{""idx"":""24"",""slug"":""will-microstrategy-purchase-bitcoin-april-8-14""}]",HODL
yes,2025-04-09T17:28:22.587000Z,1910021985897230791,https://x.com/saylor/status/1910021985897230791,24,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""24"",""slug"":""will-microstrategy-purchase-bitcoin-april-8-14""}]",Bitcoin is the Best Idea. There is no Second Best. pic.twitter.com/dloBGGyTH8
yes,2025-04-10T12:34:23.788000Z,1910310391277564056,https://x.com/saylor/status/1910310391277564056,24,hint_yes_weak,weak_signal,low,semantic_signal_full_pass,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,,hint_yes_weak,,,"[{""idx"":""24"",""slug"":""will-microstrategy-purchase-bitcoin-april-8-14""}]",₿uy the Future pic.twitter.com/tIcwWe0leX
yes,2025-04-10T17:00:55.543000Z,1910377465559867689,https://x.com/saylor/status/1910377465559867689,24,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""24"",""slug"":""will-microstrategy-purchase-bitcoin-april-8-14""}]",Bitcoin is powered by Chaos.
yes,2025-04-10T19:44:51.925000Z,1910418722336002320,https://x.com/saylor/status/1910418722336002320,24,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""24"",""slug"":""will-microstrategy-purchase-bitcoin-april-8-14""}]",It's about time...
yes,2025-04-11T12:00:06.881000Z,1910664151849926957,https://x.com/saylor/status/1910664151849926957,24,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""24"",""slug"":""will-microstrategy-purchase-bitcoin-april-8-14""}]",There is but one path to economic immortality. pic.twitter.com/9sTJSVWLwg
yes,2025-04-11T20:01:40.728000Z,1910785341428019459,https://x.com/saylor/status/1910785341428019459,24,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""24"",""slug"":""will-microstrategy-purchase-bitcoin-april-8-14""}]",In the beginning was the Bitcoin. Then came the @Strategy . pic.twitter.com/GNeDz6qbh4
yes,2025-04-12T13:35:38.896000Z,1911050581528969609,https://x.com/saylor/status/1911050581528969609,24,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""24"",""slug"":""will-microstrategy-purchase-bitcoin-april-8-14""}]",21M is the most important number in finance.
yes,2025-04-13T13:17:25.607000Z,1911408383808217104,https://x.com/saylor/status/1911408383808217104,24,hint_yes_strong,actionable,medium,semantic_signal_full_pass,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,,hint_yes_strong,,,"[{""idx"":""24"",""slug"":""will-microstrategy-purchase-bitcoin-april-8-14"",""distance"":10,""near_move_time"":""2025-04-13T13:17:35Z"",""near_move_pp"":53.9,""near_move_from"":0.24,""near_move_to"":0.7793,""near_move_size"":1924.91}]",No Tariffs on Orange Dots pic.twitter.com/Cg3bCVPMcM
yes,2025-04-13T13:46:12.772000Z,1911415628063281339,https://x.com/saylor/status/1911415628063281339,24,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""24"",""slug"":""will-microstrategy-purchase-bitcoin-april-8-14"",""distance"":1717,""near_move_time"":""2025-04-13T13:17:35Z"",""near_move_pp"":53.9,""near_move_from"":0.24,""near_move_to"":0.7793,""near_move_size"":1924.91}]","""President ₿"""
yes,2025-04-14T12:03:16.046000Z,1911752108862251160,https://x.com/saylor/status/1911752108862251160,24,confirm_yes,actionable,high,confirmed_disclosure,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,,confirm_yes,,,"[{""idx"":""24"",""slug"":""will-microstrategy-purchase-bitcoin-april-8-14""}]","$MSTR has acquired 3,459 BTC for ~$285.8 million at ~$82,618 per bitcoin and has achieved BTC Yield of 11.4% YTD 2025. As of 4/13/2025, @Strategy holds 531,644 $BTC acquired for ~$35.92 billion at ~$67,556 per bitcoin. https://t.co/IUbf4TFD3d"
yes,2025-04-14T13:49:35.956000Z,1911778868144337262,https://x.com/saylor/status/1911778868144337262,24,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""24"",""slug"":""will-microstrategy-purchase-bitcoin-april-8-14""}]",🚀
yes,2025-04-14T14:12:26.570000Z,1911784616916034010,https://x.com/saylor/status/1911784616916034010,24,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""24"",""slug"":""will-microstrategy-purchase-bitcoin-april-8-14""}]",Bitcoin is self-driving money.
yes,2025-04-14T14:19:27.271000Z,1911786381464031591,https://x.com/saylor/status/1911786381464031591,24,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""24"",""slug"":""will-microstrategy-purchase-bitcoin-april-8-14""}]",🧡
yes,2025-04-14T17:21:28.312000Z,1911832187629863101,https://x.com/saylor/status/1911832187629863101,,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,[],President ₿ meets President T
yes,2025-04-14T23:19:37.938000Z,1911922321654165894,https://x.com/saylor/status/1911922321654165894,,context_policy,context,low,semantic_context_full_pass,政策/宏观采用叙事，非 Strategy 当期买入信号,,context,,,[],White House Views on Bitcoin and Digital Assets https://t.co/O8H8i6R29J
yes,2025-04-15T12:22:20.641000Z,1912119297507308021,https://x.com/saylor/status/1912119297507308021,25,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]",Meet me at the top. pic.twitter.com/mZ17elIZr5
yes,2025-04-15T23:11:41.530000Z,1912282711319859618,https://x.com/saylor/status/1912282711319859618,25,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]",There is a @Strategy to beat the Magnificent 7. pic.twitter.com/TlD57hW0w0
yes,2025-04-16T17:17:57.921000Z,1912556080917360986,https://x.com/saylor/status/1912556080917360986,25,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]",The war for the future of money will be fought with money.
yes,2025-04-17T12:05:35.678000Z,1912839858118087142,https://x.com/saylor/status/1912839858118087142,25,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]",Bitcoin is Calling. pic.twitter.com/0jo19Qbr5q
yes,2025-04-17T17:29:50.992000Z,1912921459619475912,https://x.com/saylor/status/1912921459619475912,25,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]",21 Truths of Bitcoin 1. Bitcoin is an Ideology. 2. Bitcoin is a Protocol. 3. Bitcoin is an Asset. 4. Bitcoin is a Network. 5. Bitcoin is Immaculate. 6. Bitcoin is Ethical. 7. Bitcoin is a Commodity. 8. Bitcoin is a Digital Commodity. 9. Bitcoin is Digital Scarcity. 10. Bitcoin…
yes,2025-04-18T12:34:58.602000Z,1913209640222925239,https://x.com/saylor/status/1913209640222925239,25,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]",Choose your Fighter pic.twitter.com/g4POkRFNfI
yes,2025-04-18T20:33:28.193000Z,1913330056975597760,https://x.com/saylor/status/1913330056975597760,25,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]",Isn't it Ironic
yes,2025-04-18T23:03:33.198000Z,1913367826704056807,https://x.com/saylor/status/1913367826704056807,25,context_media_policy,context,low,semantic_context_full_pass,访谈/媒体/观点传播，非具体买入信号,,context,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]",Why the Bitcoin Standard Matters I joined @dgt10011 and @lawmaster to discuss the accelerating trend of public companies adopting Bitcoin as a treasury reserve asset. Chapters: 00:00 – Introduction 03:16 – Why the Bitcoin Standard Matters 07:25 – Bitcoin-Inclined CEOs 10:00 –… pic.twitter.com/Tzim55dxn8
yes,2025-04-19T14:14:42.738000Z,1913597127374102693,https://x.com/saylor/status/1913597127374102693,25,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]",Take a ₿ite. pic.twitter.com/oC2K9w34gr
yes,2025-04-19T15:11:12.468000Z,1913611344932184295,https://x.com/saylor/status/1913611344932184295,25,context_media_policy,context,low,semantic_context_full_pass,访谈/媒体/观点传播，非具体买入信号,,context,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]",Why the Bitcoin Standard Matters on @YouTube https://t.co/BUTieOfv68
yes,2025-04-19T17:59:26.371000Z,1913653681829863570,https://x.com/saylor/status/1913653681829863570,25,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]",🚀🇯🇵
yes,2025-04-19T19:42:38.128000Z,1913679651941368225,https://x.com/saylor/status/1913679651941368225,25,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]",Bitcoin has no counterparty risk. No company. No country. No creditor. No currency. No competitor. No culture. Not even chaos.
yes,2025-04-20T00:38:04.998000Z,1913754003822850424,https://x.com/saylor/status/1913754003822850424,25,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]",You and me both.
yes,2025-04-20T12:32:58.302000Z,1913933911379378484,https://x.com/saylor/status/1913933911379378484,25,hint_yes_strong,actionable,high,manual_semantic_override,图表暗示：Insufficient Orange，语义是 orange/buying 图上不足,,hint_yes_strong,hint_yes_strong,图表暗示：Insufficient Orange，语义是 orange/buying 图上不足,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21"",""distance"":7,""near_move_time"":""2025-04-20T12:33:05Z"",""near_move_pp"":59.0,""near_move_from"":0.37,""near_move_to"":0.9596,""near_move_size"":10000.0}]",Insufficient Orange. pic.twitter.com/Gz36jJELBs
yes,2025-04-20T18:04:11.533000Z,1914017265751826527,https://x.com/saylor/status/1914017265751826527,25,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]","Based on public data as of Q1 2025, over 13,000 institutions and 814,000 retail accounts hold $MSTR directly. An estimated 55 million beneficiaries have indirect exposure through ETFs, mutual funds, pensions, and insurance portfolios."
yes,2025-04-20T23:49:10.408000Z,1914104083125768205,https://x.com/saylor/status/1914104083125768205,25,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]",The sharpest @Strategy is based on Bitcoin. pic.twitter.com/Ibpal9VG7K
yes,2025-04-21T03:05:20.174000Z,1914153449102467324,https://x.com/saylor/status/1914153449102467324,25,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]","Since 8/10/2020, when we chose Bitcoin over gold... pic.twitter.com/VYsfg73VAD"
yes,2025-04-21T12:03:41.140000Z,1914288929173389814,https://x.com/saylor/status/1914288929173389814,25,confirm_yes,actionable,high,confirmed_disclosure,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,,confirm_yes,,,"[{""idx"":""25"",""slug"":""will-microstrategy-purchase-bitcoin-april-15-21""}]","$MSTR has acquired 6,556 BTC for ~$555.8 million at ~$84,785 per bitcoin and has achieved BTC Yield of 12.1% YTD 2025. As of 4/20/2025, @Strategy holds 538,200 $BTC acquired for ~$36.47 billion at ~$67,766 per bitcoin. https://t.co/YxUq6mHzca"
yes,2025-04-21T15:53:20.797000Z,1914346725243748356,https://x.com/saylor/status/1914346725243748356,,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,[],Congratulations. Good news for OTCQX and MTPLF.
yes,2025-04-21T16:10:55.641000Z,1914351149580267937,https://x.com/saylor/status/1914351149580267937,,context_treasury_metrics,context,medium,semantic_context_full_pass,BTC Yield/Gain/持仓或财务指标复盘，通常是背景而非当期买入确认,,context,,,[],"So far this month, $MSTR treasury operations have delivered a BTC $ Gain of $459 million to @Strategy shareholders. pic.twitter.com/ZHqzX01XS6"
yes,2025-04-22T12:22:38.405000Z,1914656087074021487,https://x.com/saylor/status/1914656087074021487,26,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""26"",""slug"":""will-microstrategy-purchase-bitcoin-april-22-28""}]",Bitcoin is Climbing pic.twitter.com/MaPv0lI7DY
yes,2025-04-22T22:57:39.875000Z,1914815896222040195,https://x.com/saylor/status/1914815896222040195,26,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""26"",""slug"":""will-microstrategy-purchase-bitcoin-april-22-28""}]",SEC Chairman Paul Atkins will be good for Bitcoin. pic.twitter.com/E4SjdCqWBE
